_id,cod_empresa,razao_social,nome_fantasia,cod_logradouro,nome_logradouro,numero,cod_bairro,nome_bairro,situacao_empresa,data_inicio,data_encerramento,latitude,longitude
7410,4510,ALEXANDRE DE ASSIS BARCELAR ARQUITETURA E CONSULTORIA E,AC ARQUITETURA,8222,Estrada do Arraial,3585,434,CASA AMARELA,ATIVO,2021-06-23T00:00:00,"",-8.027797,-34.914535
7411,9548,HARMONIA  PRODUTOS E SERVIÇOS EM SAUDE  LTDA,HARMONIA SERVICOS EM SAUDE,8222,Estrada do Arraial,3585,434,CASA AMARELA,ATIVO,2021-08-30T00:00:00,"",-8.027797,-34.914535
7412,5450,CARLOS ALEXANDRE MOURA MULATINHO - ME,MULATINHO CONSULTORIA EM TECNOLOGIA,28517,Rua da Harmonia,430,434,CASA AMARELA,ATIVO,2017-03-16T00:00:00,"",-8.027611,-34.914139
7413,4493,ELANE OLIVEIRA DA SILVA 10834128411,ELANE OLIVEIRA,28517,Rua da Harmonia,480,434,CASA AMARELA,ATIVO,2021-07-27T00:00:00,"",-8.02805,-34.914293
7414,6466,CENTRO EDUCACIONAL E V S LTDA,ESCOLA VILA SEZAMO,28517,Rua da Harmonia,566,434,CASA AMARELA,ATIVO,2011-01-09T00:00:00,"",-8.028608,-34.91446
7415,6611,INSTITUTO DE EDUCAÇÃO VILA SÉZAMO LTDA,CENTRO EDUCACIONAL VILA SEZAMO,28517,Rua da Harmonia,566,434,CASA AMARELA,ATIVO,2017-09-18T00:00:00,"",-8.028608,-34.91446
7416,6259,INSTITUTO DE EDUCAÇÃO VILA SÉZAMO LTDA,"",23396,Rua Evaristo da Veiga,135,434,CASA AMARELA,ATIVO,2020-01-30T00:00:00,"",-8.028488,-34.914735
7417,8975,PROT-X-PROTECAO RADIOLOGICA IND. E COM. LTDA,PROT X,8222,Estrada do Arraial,4300,434,CASA AMARELA,ATIVO,1988-01-08T00:00:00,"",,
7418,7742,UNIDADE DE RADIONCOLOGIA E FISICA MEDICA LTDA,"",8222,Estrada do Arraial,4300,434,CASA AMARELA,ATIVO,1999-03-02T00:00:00,"",,
7419,2024,YELLOW HOUSE ACADEMIA DE GINASTICA LTDA,YELLOW HOUSE,8222,Estrada do Arraial,4300,434,CASA AMARELA,ATIVO,2018-11-23T13:15:49,"",,
7420,5517,D FIT ACAITERIA LTDA,AMAZON BOWL,8222,Estrada do Arraial,4300,434,CASA AMARELA,ATIVO,2019-06-20T00:00:00,"",,
7421,2024,YELLOW HOUSE ACADEMIA DE GINASTICA LTDA,YELLOW HOUSE,8222,Estrada do Arraial,4314,434,CASA AMARELA,ATIVO,2018-11-23T13:15:49,"",,
7422,3851,COLEGIO GERACAO ATUAL LTDA,ESCOLA GERACAO ATUAL,8222,Estrada do Arraial,4322,434,CASA AMARELA,ATIVO,2015-03-31T00:00:00,"",,
7423,873,S FERNANDO MESQUITA COMERCIO LTDA ME,.,8222,Estrada do Arraial,4340,434,CASA AMARELA,ATIVO,1987-08-27T00:00:00,"",,
7424,8547,INDUSTRIA ALIMENTICIA BELA ROMANA LTDA,INDUSTRIA ALIMENTICIA BELA ROMANA LTDA,8222,Estrada do Arraial,4340,434,CASA AMARELA,ATIVO,1998-01-10T00:00:00,"",,
7425,438,1 IGREJA PRESBITERIANA INDEPENDENTE DO RECIFE,"",8222,Estrada do Arraial,4362,434,CASA AMARELA,ATIVO,1970-09-30T00:00:00,"",,
7426,2669,R P DE SANTANA BEBIDAS ME,"",8222,Estrada do Arraial,4165,434,CASA AMARELA,ATIVO,2005-09-19T00:00:00,"",-8.027891,-34.919386
7427,6345,OQVESTIR COMERCIO DE CONFECCOES E CALCADOS LTDA,OQVESTIR,8222,Estrada do Arraial,4165,434,CASA AMARELA,ATIVO,2011-02-15T00:00:00,"",-8.027891,-34.919386
7428,8819,JEAN AIRES PEREIRA DE OLIVEIRA EIRELI,AYRES BEBIDAS,8222,Estrada do Arraial,4165,434,CASA AMARELA,ATIVO,2015-10-21T00:00:00,"",-8.027891,-34.919386
7429,5186,IRACEMA RAMOS MORAES ME,"",8222,Estrada do Arraial,4135,434,CASA AMARELA,ATIVO,2001-01-12T00:00:00,"",-8.02769,-34.919032
7430,1188,A R VASCONCELOS PRODUTOS FARMACEUTICOS LTDA,"",8222,Estrada do Arraial,4135,434,CASA AMARELA,ATIVO,2009-06-15T00:00:00,"",-8.02769,-34.919032
7431,8563,ALVES E BARBOSA FARMÁCIA DE MANIPULAÇÃO LTDA,FORTFARMA FARMACIA DE MANIPULACAO,8222,Estrada do Arraial,4135,434,CASA AMARELA,ATIVO,2021-03-30T00:00:00,"",-8.02769,-34.919032
7432,4818,MR SAPO COMIDAS CHINESA LTDA,M R. SAPO CHINESA,45586,Rua Conselheiro Nabuco,571,434,CASA AMARELA,ATIVO,2019-07-15T00:00:00,"",-8.028295,-34.918742
7433,2848,MR SAPO HAMBURGUERIA LTDA,MR. SAPO HAMBURGUERIA,45586,Rua Conselheiro Nabuco,571,434,CASA AMARELA,ATIVO,2019-07-19T00:00:00,"",-8.028295,-34.918742
7434,6010,MR SAPO FORNECIMENTO DE ALIMENTOS LTDA,MR. SAPO COMEDORIA,45586,Rua Conselheiro Nabuco,571,434,CASA AMARELA,ATIVO,2019-01-08T00:00:00,"",-8.028295,-34.918742
7435,1186,MIXTER SAPO COMIDAS CHINESA LTDA,TATAME COMIDA JAPONESA,45586,Rua Conselheiro Nabuco,571,434,CASA AMARELA,ATIVO,2020-09-07T00:00:00,"",-8.028295,-34.918742
7436,7323,MIXTER SAPO FORNECIMENTO DE ALIMENTOS LTDA,IKONE ORIENTAL,45586,Rua Conselheiro Nabuco,571,434,CASA AMARELA,ATIVO,2020-09-07T00:00:00,"",-8.028295,-34.918742
7437,5155,M M SAPO PIZZARIA LTDA,TELEPIZZA,45586,Rua Conselheiro Nabuco,571,434,CASA AMARELA,ATIVO,2020-07-28T00:00:00,"",-8.028295,-34.918742
7438,1111,WANESSA GUERRA COSTA HOMCI 05522963417,"",45586,Rua Conselheiro Nabuco,543,434,CASA AMARELA,ATIVO,2012-07-24T00:00:00,"",-8.028472,-34.918519
7439,9151,L H TORRES,BELLOS CENTRO DE BELEZA,45586,Rua Conselheiro Nabuco,543,434,CASA AMARELA,ATIVO,2018-04-10T13:45:51,"",-8.028472,-34.918519
7440,9110,R C V CONFECCOES INFANTIS LTDA ME,LITTLE BEE,45586,Rua Conselheiro Nabuco,501,434,CASA AMARELA,ATIVO,2008-10-09T00:00:00,"",-8.028756,-34.918182
7441,4002,MERCANTIL VIVENDA DE ALIMENTOS LTDA,VIVENDA NATURAL,45586,Rua Conselheiro Nabuco,501,434,CASA AMARELA,ATIVO,2010-05-19T00:00:00,"",-8.028756,-34.918182
7442,7552,GDR ADMINISTRACAO LTDA,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,1997-06-26T00:00:00,"",-8.029106,-34.917746
7443,1697,GA PROJETOS E SERVIÇOS DE CONSTRUÇÃO EIRELI EPP,GA ARQUITETOS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,1999-01-09T00:00:00,"",-8.029106,-34.917746
7444,6273,CASTRO NEVES CONSTRUTORA LTDA,CASTRO NEVES CONSTRUTORA LTDA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2000-04-25T00:00:00,"",-8.029106,-34.917746
7445,7028,GERENCIAL CONTABILIDADE E CONSULTORIA LTDA EPP,GERENCIAL CONTABILIDADE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2002-05-14T00:00:00,"",-8.029106,-34.917746
7446,4748,"CAPPEN SERVIÇOS EM COMUNICAÇÃO INTEGRADA, DESIGN E MÍDI",CAPPEN,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2007-03-27T00:00:00,"",-8.029106,-34.917746
7447,2252,TRENDS CONSULTORIA EMPRESARIAL LTDA,TRENDS CONSULTORIA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2007-10-05T00:00:00,"",-8.029106,-34.917746
7448,5756,VENEZA SERVICOS ADMINISTRATIVOS EIRELI,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2008-09-22T00:00:00,"",-8.029106,-34.917746
7449,3377,RM SERVICOS ADMINISTRATIVOS EIRELI,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2008-03-18T00:00:00,"",-8.029106,-34.917746
7450,4319,"MIDIA EXPRESS COMERCIO, REPRESENTACOES E DISTRIBUIDORA",.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2007-10-29T00:00:00,"",-8.029106,-34.917746
7451,8324,HENRIQUE MATTOS CORRETORA DE SEGUROS LTDA - ME,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2006-03-04T00:00:00,"",-8.029106,-34.917746
7452,3219,DELTA SERVICOS ADMINISTRATIVOS EIRELI,DELTA DISTRIBUIDORA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2009-03-09T00:00:00,"",-8.029106,-34.917746
7453,6866,BM CONSTRUTORA EIRELI,BRASILMED ENGENHARIA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2010-02-03T00:00:00,"",-8.029106,-34.917746
7454,2222,DELTA SERVICOS ADMINISTRATIVOS EIRELI,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2010-11-06T00:00:00,"",-8.029106,-34.917746
7455,7094,GERENCIAL ESCRITORIO VIRTUAL LTDA - ME,GERENCIAL BUSINESS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2010-07-14T00:00:00,"",-8.029106,-34.917746
7456,7436,MARIA TERESA MENEZES DE CARVALHO 34976388468,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2010-08-07T00:00:00,"",-8.029106,-34.917746
7457,5328,ATACAMA AGENCIA DIGITAL LTDA ME,ATACAMA AGENCIA DIGITAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2010-02-09T00:00:00,"",-8.029106,-34.917746
7458,8958,PLAZA BROKERS LTDA ME,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2010-08-27T00:00:00,"",-8.029106,-34.917746
7459,5134,RPM SOLUCOES DE COBRANCA E CORRETAGEM DE SEGUROS LTDA,RPM SOLUCOES DE COBRANCA E CORRETAGEM DE SEGUROS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2010-12-15T00:00:00,"",-8.029106,-34.917746
7460,6612,BKER ARQUITETURA E ENGENHARIA LTDA,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2011-02-14T00:00:00,"",-8.029106,-34.917746
7461,6291,INTEXNET TELECOMUNICACOES EIRELI ME,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2011-09-14T00:00:00,"",-8.029106,-34.917746
7462,8141,ING INTELIGÊNCIA EM NEGÓCIOS E GESTÃO LTDA ME,ADD SKILL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2011-10-14T00:00:00,"",-8.029106,-34.917746
7463,5010,BACKER SERVICOS DE DESING GRAFICOS E PRODUCAO DE FILMES,ESTUDIO MASCAVO,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2012-01-02T00:00:00,"",-8.029106,-34.917746
7464,3822,TANTE COMUNICACAO LTDA - ME,TANTE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2012-12-21T00:00:00,"",-8.029106,-34.917746
7465,9958,RCC INVESTIMENTOS E PARTICIPACOES LTDA,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2013-09-04T00:00:00,"",-8.029106,-34.917746
7466,2839,HAVE INVESTIMENTOS E PARTICIPACOES LTDA,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2013-03-06T00:00:00,"",-8.029106,-34.917746
7467,1085,VENEZA SERVICOS ADMINISTRATIVOS EIRELI,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2013-01-08T00:00:00,"",-8.029106,-34.917746
7468,5448,VENEZA SERVICOS ADMINISTRATIVOS EIRELI,CI ELETRONICA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2013-08-15T00:00:00,"",-8.029106,-34.917746
7469,2597,VENEZA SERVICOS ADMINISTRATIVOS EIRELI,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2013-10-22T00:00:00,"",-8.029106,-34.917746
7470,4480,MARCELA SOARES DE ARAUJO,MARCELA SOARES DOCES,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2014-06-25T00:00:00,"",-8.029106,-34.917746
7471,8743,MINHA TELECOM TELECOMUNICACOES EIRELI,BOMBA NET,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2014-10-07T00:00:00,"",-8.029106,-34.917746
7472,6163,AGORA SISTEMAS DE GESTAO LTDA EPP,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2015-05-13T00:00:00,"",-8.029106,-34.917746
7473,3772,ROBSON MENEZES SOCIEDADE INDIVIDUAL DE ADVOCACIA,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2015-05-27T00:00:00,"",-8.029106,-34.917746
7474,6389,MY FACE ROUPAS E ACESSORIOS EIRELI ME,MY FACE ACESSORIOS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2015-06-07T00:00:00,"",-8.029106,-34.917746
7475,941,VENEZA SERVICOS ADMINISTRATIVOS EIRELI,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2014-03-21T00:00:00,"",-8.029106,-34.917746
7476,6720,CA ARQUITETURA LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2015-04-12T00:00:00,"",-8.029106,-34.917746
7477,5105,SOARES E PIRES SERVICOS MEDICOS LTDA - ME,A&M SERVICOS MEDICOS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2015-12-30T00:00:00,"",-8.029106,-34.917746
7478,8303,MJ INTELIGENCIA EMPRESARIAL LTDA,MJ INTELIGENCIA EMPRESARIAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2014-08-21T00:00:00,"",-8.029106,-34.917746
7479,8398,CT PREPARACAO E DESENVOLVIMENTO HUMANO LTDA ME,HABITUS COACHING,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-01-29T00:00:00,"",-8.029106,-34.917746
7480,1725,AL2 ADMINISTRADORA ESPECIALIZADA DE IMOVEIS LTDA,PALACE ADMINISTRACAO DE CONDOMINIOS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-02-22T00:00:00,"",-8.029106,-34.917746
7481,6099,I.A.B.G REPRESENTACAO DE AUTO PECAS EIRELI,IG REPRESENTACAO,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-01-21T00:00:00,"",-8.029106,-34.917746
7482,10043,SUNDFELD &VALENCA SOCIEDADE DE ADVOGADOS,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-02-18T00:00:00,"",-8.029106,-34.917746
7483,519,PADRÃO EXPRESS LOGISTICA LTDA ME,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,1987-03-11T00:00:00,"",-8.029106,-34.917746
7484,6545,JR SOLUCOES EM EQUIPAMENTOS PARA BENEFECIAMENTO DE VIDR,JR REPRESENTACAO COMERCIAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-09-06T00:00:00,"",-8.029106,-34.917746
7485,4950,G A FUTEBOL CLUBE LTDA,CRUZEIRO G A FUTEBOL CLUBE PERNAMBUCO,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-10-10T00:00:00,"",-8.029106,-34.917746
7486,9836,J S P DE LEMOS NETO SERVICOS DE ENGENHARIA ME,GABINETE DE ENGENHARIA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-10-31T00:00:00,"",-8.029106,-34.917746
7487,1054,APRENDA SAUDE CURSOS E COMUNICACAO LTDA - ME,APRENDA SAUDE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-09-27T00:00:00,"",-8.029106,-34.917746
7488,4369,BLACK TIE GESTAO E ADMINISTRACAO EMPRESARIAL LTDA,BLACK TIE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-09-11T00:00:00,"",-8.029106,-34.917746
7489,5768,D C MELO ENGENHARIA ME,D C MELO ENGENHARIA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-01-17T00:00:00,"",-8.029106,-34.917746
7490,3134,AJSF CONSULTORIA E ASSESSORIA CONTABIL EIRELI - ME,AJSF CONSULTORIA E ASSESSORIA CONTABIL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-02-20T00:00:00,"",-8.029106,-34.917746
7491,819,13 GESTAO E ADMINISTRACAO EMPRESARIAL S/A,13,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-02-22T00:00:00,"",-8.029106,-34.917746
7492,3338,CURSO PREPARATORIO FISICA EXATA EIRELI,FISICA EXATA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-02-21T00:00:00,"",-8.029106,-34.917746
7493,5312,MAURA GISLLAYNER BARBOSA DA SILVA,MAURA BARBOSA - ESPECIALISTA EM SOBRANCELHAS & ESTETICA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-03-24T00:00:00,"",-8.029106,-34.917746
7494,2587,WEBADAPTE SERVICOS DE INFORMATICA EIRELI - ME,WEBADAPTE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-05-25T00:00:00,"",-8.029106,-34.917746
7495,9983,HOLLANDA CAVALCANTI & HOLLANDA CAVALCANTI ADVOCACIA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-08-23T00:00:00,"",-8.029106,-34.917746
7496,4901,CESAR AUGUSTO ARAGÃO PEREIRA LEILOEIRO ME,ARAGAO LEILOES,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-01-11T00:00:00,"",-8.029106,-34.917746
7497,4655,SILVEIRA WANDERLEY ADVOGADOS ASSOCIADOS - SOCIEDADE DE,SILVEIRA WANDERLEY ADVOGADOS ASSOCIADOS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-09-14T00:00:00,"",-8.029106,-34.917746
7498,3695,COIMBRA & GALVAO LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-11-12T00:00:00,"",-8.029106,-34.917746
7499,3354,FERNANDA MARTINS SOCIEDADE INDIVIDUAL DE ADVOCACIA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-10-20T00:00:00,"",-8.029106,-34.917746
7500,4044,MCC TREINAMENTO E SERVIÇOS DE DESENVOLVIMENTO PROFISSIO,RADWAVE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2018-02-04T14:45:20,"",-8.029106,-34.917746
7501,911,TRIGUEIRO CORRETORA DE SEGUROS EIRELI,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2018-11-06T15:30:05,"",-8.029106,-34.917746
7502,399,PROJETOS ARQUITETONICOS E ASSESSORIA LEGAL PARA A PREVE,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2018-08-20T11:15:50,"",-8.029106,-34.917746
7503,2286,CMC ADMINISTRACAO DE NEGOCIOS S.A.,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2018-09-19T18:30:08,"",-8.029106,-34.917746
7504,839,LEONARDO LACERDA SOCIEDADE INDIVIDUAL DE ADVOCACIA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2018-09-24T00:00:00,"",-8.029106,-34.917746
7505,9182,DQS CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,DQS TECNOLOGIA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-12-04T00:00:00,"",-8.029106,-34.917746
7506,3751,VENEZA SERVICOS ADMINISTRATIVOS EIRELI,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2013-11-18T00:00:00,"",-8.029106,-34.917746
7507,1972,DELTA SERVICOS ADMINISTRATIVOS EIRELI,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-05-15T00:00:00,"",-8.029106,-34.917746
7508,5287,GARCIA ESCOBAR SOCIEDADE INDIVIDUAL DE ADVOCACIA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-05-24T00:00:00,"",-8.029106,-34.917746
7509,10076,DSW ADMINISTRAÇÃO DE IMOVEIS EIRELI,DSW IMOVEIS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-07-19T00:00:00,"",-8.029106,-34.917746
7510,5442,SJP ADMINISTRACAO IMOBILIARIA LTDA,SILVERTON PAIVA EXPERIENCE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-07-26T00:00:00,"",-8.029106,-34.917746
7511,5396,CERTIBYTE CERTIFICADOS DIGITAIS LTDA,CERTIBYTE CERTIFICADO DIGITAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-04-11T00:00:00,"",-8.029106,-34.917746
7512,5651,VALE SEQUOIA INVESTIMENTOS E PARTICIPAÇÕES LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-11-13T00:00:00,"",-8.029106,-34.917746
7513,7077,V DA SILVA JORDÃO,DIVERTEC EDUCACIONAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-11-18T00:00:00,"",-8.029106,-34.917746
7514,2737,M & M ADMINISTRADORA E EMPREENDIMENTOS LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,1987-07-04T00:00:00,"",-8.029106,-34.917746
7515,879,SERRA NEVADA EMPREENDIMENTOS E PARTICIPAÇÕES LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-09-12T00:00:00,"",-8.029106,-34.917746
7516,3642,JANEIDE DOMINGOS DOS SANTOS LIMA - CONSULTORIA CONTÁBIL,CONSULTECH,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2019-12-12T00:00:00,"",-8.029106,-34.917746
7517,2210,DIÁCONO NEGÓCIOS E PARTICIPAÇÕES LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-01-13T00:00:00,"",-8.029106,-34.917746
7518,1189,FS PRIME CERTIFICACAO DIGITAL LTDA,FS PRIME CERTIFICACAO DIGITAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-01-13T00:00:00,"",-8.029106,-34.917746
7519,6537,LAYLA FALCÃO MACIEL,L. FALCAO TERAPIA OCUPACIONAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-01-15T00:00:00,"",-8.029106,-34.917746
7520,3124,DA MATA GALLO E ROSSITER ADVOGADOS,DA MATA GALLO E ROSSITER ADVOGADOS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2016-11-28T00:00:00,"",-8.029106,-34.917746
7521,7848,INSTITUTO DE NUTRIÇÃO JOYCE MORAES LTDA,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-03-17T00:00:00,"",-8.029106,-34.917746
7522,6487,FREAZA FOOD SERVICE E BUFFET LTDA,NEGA DO PAI,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-11-05T00:00:00,"",-8.029106,-34.917746
7523,7389,RENAUX INVESTIMENTOS & PARTICIPAÇÕES LTDA,RENAUX BUSINESS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-06-17T00:00:00,"",-8.029106,-34.917746
7524,2275,LAIS SOUZA LEON 11500086444,SERVICOS DE COMUNICACAO E MARKETING,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-07-20T00:00:00,"",-8.029106,-34.917746
7525,5959,INSTITUTO ACAO SAUDE INTERNACIONAL,ACAO SAUDE INTERNACIONAL,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-12-02T00:00:00,"",-8.029106,-34.917746
7526,6857,DEIVSON SILVA NASCIMENTO PRODUÇÕES DE CONTEÚDO NA WEB L,DEIVSON PRODUCOES DE VIDEOS NA WEB,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-07-10T00:00:00,"",-8.029106,-34.917746
7527,7204,PAULA LINS E MELLO DE MORAES RÊGO,PAULA LINS E MELLO DE MORAES REGO,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-10-19T00:00:00,"",-8.029106,-34.917746
7528,8906,ESPAÇO JACK SOBRANCELHAS LTDA ME,JACK SOBRANCELHAS,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2017-03-07T00:00:00,"",-8.029106,-34.917746
7529,4783,RODRIGO F. C. PEREIRA DESENVOLVIMENTO DE SOFTWARE LTDA,RODRIGO FELIPPO DESENVOLVIMENTO DE SOFTWARE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-11-13T00:00:00,"",-8.029106,-34.917746
7530,3773,AURASPA SERVIÇOS DE ESTÉTICA LTDA,AURASPA E ESTETICA AVANCADA,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-12-16T00:00:00,"",-8.029106,-34.917746
7531,1970,FERNANDO JOSE DA SILVA SANTOS,MEGA MEGA RECIFE,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-12-18T00:00:00,"",-8.029106,-34.917746
7532,8884,DIFERENCIAL CONSULT E REPRESENTAÇÃO LTDA,DIFERENCIAL CONSULT,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-12-21T00:00:00,"",-8.029106,-34.917746
7533,3397,MARTA MARIA BELLO ARAGÃO  DESIGN DE PRODUTO,CECI ARTE E DECOR,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2020-12-23T00:00:00,"",-8.029106,-34.917746
7534,7795,MGM CONSULTORIA EM ENGENHARIA DE SEGURANCA DO TRABALHO,.,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2015-09-17T00:00:00,"",-8.029106,-34.917746
7535,4489,PATRICIA COLLIER DE OLIVEIRA FERRAZ DE ARAUJO,COLLIMOBI,61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2021-01-15T00:00:00,"",-8.029106,-34.917746
7536,4635,BEM CURSO PREPARATÓRIO LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2021-09-02T00:00:00,"",-8.029106,-34.917746
7537,8004,C4M GERENCIAMENTO PATRIMONIAL LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2021-01-03T00:00:00,"",-8.029106,-34.917746
7538,9060,ABA ADMINISTRAÇÃO E SERVIÇOS FINANCEIROS EIRELI,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2021-08-03T00:00:00,"",-8.029106,-34.917746
7539,1977,RAQUELINE DE A LIMA SERVIÇOS DE PSICOLOGIA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2021-01-04T00:00:00,"",-8.029106,-34.917746
7540,9672,JR ENSINO ESPORTIVO LTDA,"",61999,Estrada das Ubaias,20,434,CASA AMARELA,ATIVO,2021-04-05T00:00:00,"",-8.029106,-34.917746
